User Name,Slack Integration,Most Used Page,Had Free Trial,User MRR,Weekly Logins,Company Name,Industry,Company Size,Territory,Sales Call in Trial,Zendesk Integration,Salesforce Integration,Gmail Integration,Most common referrer,Most common IP,Sales Touches to Close,Used Admin Panel,Has Issued Support Request
Verna Salmon,No,/tool/storyboard,No,39,4,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,Yes,No,Yes,/quora,162.243.108.161,7,Yes,No
Tyler Rico,No,/tool/storyboard,No,39,5,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,Yes,No,No,zoom.com,165.227.215.62,12,No,No
Tony Kline,No,/tool/storyboard,No,169,3,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,No,No,No,/tripadvisor.com,192.200.200.99,15,No,Yes
Raymond Matthews,No,/tool/storyboard,No,1299,4,Worldsource Wealth Management,Finance,$100M - $500M,East,No,No,No,Yes,/mail.google.com,72.35.40.34,13,Yes,Yes
Maria Yoder,No,/tool/storyboard,Yes,39,14,Worldsource Wealth Management,Finance,$100M - $500M,East,No,No,No,Yes,/google.com,45.55.9.218,7,No,Yes
Walter Jacobs,Yes,/tool/storyboard,Yes,39,13,Worldsource Wealth Management,Finance,$100M - $500M,East,No,No,Yes,Yes,/tripadvisor.com,138.197.222.35,7,Yes,Yes
Richard Priest,Yes,/tool/storyboard,Yes,39,6,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,No,Yes,Yes,/slack.com,102.129.249.120,14,Yes,Yes
Richard Beegle,No,/tool/storyboard,No,1299,5,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,Yes,No,No,zoom.com,134.209.44.228,12,No,No
William Mills,Yes,/home,Yes,39,5,Worldsource Wealth Management,Finance,$100M - $500M,East,No,No,No,Yes,/google.com,102.129.249.120,8,No,No
Mildred Kazarian,No,/tool/storyboard,No,169,4,Worldsource Wealth Management,Finance,$100M - $500M,East,No,Yes,No,Yes,/quora,198.199.120.102,7,No,Yes
Theodore Girdler,No,/tool/storyboard,No,169,7,Worldsource Wealth Management,Finance,$100M - $500M,East,Yes,No,Yes,No,/slack.com,138.68.240.218,15,No,Yes
Bryan Johnson,Yes,/home,Yes,39,3,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,Yes,/tripadvisor.com,138.68.240.218,10,No,Yes
Sarah Carmichael,No,/dashboard,Yes,1299,3,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,Yes,No,/tripadvisor.com,102.129.249.120,7,Yes,Yes
Robert Carmichael,Yes,/tool/storyboard,Yes,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,zoom.com,198.199.120.102,6,No,Yes
Helen Duvall,Yes,/tool/storyboard,Yes,39,14,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/tripadvisor.com,192.200.200.99,9,No,No
Joann Cunningham,Yes,/tool/storyboard,Yes,39,10,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,Yes,/quora,138.68.240.218,4,Yes,Yes
John Young,No,/tool/storyboard,No,39,7,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,hotels.com,162.243.108.141,5,No,No
Kristina Long,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,/slack.com,34.87.141.207,11,Yes,Yes
David Matherly,Yes,/tool/storyboard,Yes,39,13,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,Yes,Yes,/slack.com,192.200.200.99,8,No,No
Antonia King,Yes,/tool/storyboard,Yes,169,8,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,/quora,174.138.54.49,5,No,Yes
Diane Prada,No,/tool/storyboard,Yes,1299,12,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,Yes,No,hotels.com,162.243.108.141,15,Yes,Yes
Charles Wilson,No,/tool/build_query,No,39,1,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,/mail.google.com,138.68.240.218,12,Yes,No
Jon High,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,No,/facebook.com,174.138.54.49,15,No,No
Bennie Turek,No,/tool/build_query,No,1299,1,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/tripadvisor.com,162.243.108.129,10,No,No
Patricia Gabriel,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,Yes,/facebook.com,138.68.41.90,8,No,Yes
Evelyn Andrade,No,/tool/storyboard,Yes,169,17,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,Yes,No,/tripadvisor.com,162.243.108.161,6,No,Yes
Robert Dray,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,/facebook.com,34.87.141.207,14,No,Yes
Tyrone Trippel,No,/tool/storyboard,No,169,3,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/google.com,138.68.240.218,5,Yes,No
Susie Tom,No,/tool/storyboard,No,39,5,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/tripadvisor.com,134.209.44.228,6,No,No
Katherine Sheets,No,/tool/storyboard,No,169,5,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/facebook.com,138.68.240.218,10,Yes,No
Bradley Norman,No,/dashboard,No,39,1,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/mail.google.com,138.68.240.218,14,No,No
Janet Reed,No,/tool/storyboard,No,169,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/slack.com,192.200.200.99,14,Yes,Yes
Ashley Howell,Yes,/tool/storyboard,Yes,169,12,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/tripadvisor.com,134.209.44.228,7,Yes,Yes
Scott Brennan,No,/tool/storyboard,No,169,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/slack.com,134.209.44.228,11,Yes,Yes
Cynthia Dingmann,No,/tool/storyboard,Yes,39,14,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/google.com,162.243.107.120,9,No,Yes
Benjamin Caudill,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,No,/mail.google.com,162.243.107.120,4,Yes,No
Kimberly Ricciardi,Yes,/tool/storyboard,Yes,39,16,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,Yes,Yes,hotels.com,138.197.222.35,7,Yes,Yes
Richard Deshaw,No,/tool/storyboard,No,39,3,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,No,/quora,191.96.42.80,9,Yes,Yes
Arthur Watkins,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/facebook.com,165.227.215.62,8,Yes,No
Todd Wright,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/slack.com,138.68.41.90,9,No,No
Sharon Bernhardt,No,/tool/search,No,39,0,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,Yes,No,zoom.com,162.243.108.161,5,Yes,No
Trent Shepherd,No,/tool/storyboard,No,39,2,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,/mail.google.com,138.197.222.35,16,No,No
Terry Obrien,No,/tool/storyboard,No,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,No,/quora,142.93.8.33,8,No,Yes
Jewel Fender,No,/tool/storyboard,No,169,7,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,No,hotels.com,102.129.249.120,8,Yes,Yes
Donna Mosley,No,/tool/storyboard,No,39,3,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/google.com,192.200.200.99,13,Yes,Yes
Denise Oneill,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,/mail.google.com,134.209.44.228,9,No,No
Gary Johnson,No,/tool/storyboard,No,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,Yes,zoom.com,102.129.249.120,9,Yes,No
Marjorie Mccurry,Yes,/tool/storyboard,Yes,39,12,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,hotels.com,138.68.41.90,7,No,No
Ronnie Griffin,Yes,/tool/storyboard,Yes,169,11,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,/quora,192.200.200.99,15,No,Yes
Bernard Penrod,No,/tool/storyboard,No,169,7,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,Yes,hotels.com,191.96.42.80,8,Yes,Yes
Bradley Jackson,Yes,/dashboard,Yes,39,12,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,Yes,/mail.google.com,162.243.108.129,8,No,Yes
Vincent Ray,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/quora,138.197.222.35,16,Yes,Yes
Marcus Pokswinski,No,/home,No,39,2,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,Yes,No,hotels.com,162.243.108.129,4,Yes,Yes
Stanley Forbis,No,/home,No,39,2,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/facebook.com,72.35.40.34,6,No,No
Salvador Fluitt,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,Yes,No,hotels.com,34.87.141.207,4,No,No
Janice Wheatley,No,/tool/storyboard,No,169,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,Yes,No,/slack.com,45.55.9.218,10,Yes,No
John Brown,Yes,/home,Yes,39,12,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,Yes,No,/tripadvisor.com,159.203.166.41,13,No,Yes
Helen Ingber,No,/tool/storyboard,No,169,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,/slack.com,198.199.120.102,9,No,Yes
William Pierce,Yes,/tool/storyboard,Yes,39,7,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,No,zoom.com,198.199.120.102,9,Yes,No
John Smith,No,/tool/storyboard,No,169,3,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/mail.google.com,134.209.44.228,13,No,No
Juan Horne,No,/tool/search,No,169,3,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,No,zoom.com,34.87.141.207,5,Yes,Yes
May Phillips,No,/tool/storyboard,No,39,7,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,Yes,Yes,/facebook.com,174.138.54.49,7,Yes,Yes
Cedric Vasquez,Yes,/tool/storyboard,Yes,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,/slack.com,192.200.200.99,12,No,Yes
Larry Fleming,Yes,/tool/storyboard,Yes,39,10,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/mail.google.com,162.243.107.120,12,No,Yes
Ray Pennington,No,/tool/storyboard,No,39,7,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,No,/google.com,34.87.141.207,4,Yes,No
Betty Wilson,No,/tool/storyboard,No,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/google.com,102.129.249.120,9,No,Yes
June Huneycutt,No,/tool/storyboard,No,1299,5,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,Yes,hotels.com,67.205.132.241,9,Yes,Yes
David Bourg,No,/tool/storyboard,No,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,zoom.com,191.96.42.80,10,No,Yes
Joseph Zook,No,/tool/storyboard,No,39,6,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,No,/google.com,72.35.40.34,11,Yes,No
Thomas Angle,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,Yes,/facebook.com,142.93.8.33,7,Yes,No
Mary Leblanc,No,/tool/storyboard,Yes,169,6,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/mail.google.com,162.243.108.141,5,Yes,Yes
Mary Wyman,Yes,/tool/search,Yes,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,Yes,No,Yes,/quora,192.200.200.99,10,No,Yes
Richard Anderson,Yes,/tool/storyboard,Yes,1299,10,Yahoo! Inc.,Technology,$1B - $10B,West,No,No,No,No,/quora,34.87.141.207,11,Yes,Yes
James Upchurch,No,/tool/build_query,No,169,1,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,No,/google.com,67.205.132.241,5,No,No
Peter Woolfolk,Yes,/tool/storyboard,Yes,169,10,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,/google.com,162.243.108.129,8,No,No
Kristin Collazo,No,/tool/storyboard,No,39,5,Yahoo! Inc.,Technology,$1B - $10B,West,No,Yes,No,No,zoom.com,174.138.54.49,6,Yes,Yes
Valerie Nichols,No,/tool/storyboard,No,39,4,Yahoo! Inc.,Technology,$1B - $10B,West,Yes,No,No,Yes,/slack.com,138.68.41.90,14,No,No
Micheal Johnson,No,/tool/storyboard,Yes,39,13,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/google.com,198.199.120.102,11,No,No
Rhonda Scott,No,/tool/storyboard,No,39,3,Zendesk,Technology,$500M - $1B,West,No,No,No,No,/mail.google.com,162.243.108.129,9,No,Yes
Gloria Lawrence,No,/tool/storyboard,No,1299,3,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,No,/slack.com,134.209.44.228,5,No,Yes
Helen Garrett,Yes,/home,Yes,39,11,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,/mail.google.com,191.96.42.80,4,No,Yes
David Grimshaw,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,Yes,/google.com,67.205.132.241,16,No,Yes
Patti Sanchez,No,/tool/storyboard,No,39,5,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,Yes,/google.com,45.55.9.218,16,No,Yes
Ali Scamehorn,Yes,/tool/storyboard,Yes,1299,16,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,/quora,134.209.44.228,13,No,Yes
Jim Green,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,/tripadvisor.com,191.96.42.80,5,No,Yes
Tommy Corley,No,/tool/storyboard,No,169,5,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/slack.com,162.243.108.141,15,No,Yes
Gwendolyn Foley,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/facebook.com,162.243.108.129,11,Yes,No
Harold Mccoy,Yes,/tool/storyboard,Yes,169,11,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/facebook.com,138.68.240.218,14,No,Yes
Christopher Dowden,No,/home,No,1299,0,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,hotels.com,162.243.108.129,16,Yes,Yes
Gary Truett,No,/tool/storyboard,No,39,6,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,Yes,/facebook.com,191.96.42.80,12,No,No
Mary Foster,No,/tool/storyboard,No,169,6,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,Yes,/quora,165.227.215.62,16,Yes,No
Roberto Huertas,Yes,/tool/storyboard,Yes,39,10,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,Yes,/facebook.com,198.199.120.102,6,No,Yes
Angela Russo,No,/tool/build_query,No,1299,2,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,zoom.com,162.243.108.129,11,Yes,No
Caitlin Carrasquillo,Yes,/tool/storyboard,Yes,39,15,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/tripadvisor.com,191.96.42.80,6,Yes,No
Suzanne Smith,Yes,/dashboard,Yes,39,6,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/facebook.com,72.35.40.34,7,No,No
Travis Olson,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,No,Yes,No,No,/slack.com,102.129.249.120,5,Yes,Yes
Kenneth Ward,No,/tool/storyboard,Yes,169,15,Zendesk,Technology,$500M - $1B,West,No,No,No,No,/slack.com,138.68.240.218,14,No,Yes
Lana Rodrigez,No,/tool/build_query,No,169,3,Zendesk,Technology,$500M - $1B,West,No,No,Yes,Yes,/facebook.com,102.129.249.120,8,Yes,Yes
Maria Haynesworth,Yes,/tool/storyboard,Yes,169,14,Zendesk,Technology,$500M - $1B,West,Yes,No,No,No,/mail.google.com,138.68.41.90,13,Yes,Yes
Raymon Coburn,Yes,/tool/storyboard,Yes,39,8,Zendesk,Technology,$500M - $1B,West,No,No,No,Yes,/slack.com,67.205.132.241,4,No,No
Dee Petrie,No,/tool/storyboard,No,169,7,Zendesk,Technology,$500M - $1B,West,No,No,No,Yes,zoom.com,67.205.132.241,15,Yes,Yes
Gerald Newhouse,No,/home,No,1299,1,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,Yes,/tripadvisor.com,45.55.9.218,9,No,No
Mary Cho,Yes,/tool/storyboard,Yes,39,13,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,zoom.com,162.243.108.161,11,Yes,No
Alice Kelly,Yes,/tool/build_query,Yes,39,9,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/quora,198.199.120.102,12,No,Yes
Stanley Clark,No,/dashboard,No,169,0,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/mail.google.com,198.199.120.102,14,Yes,No
Gary Benoist,No,/tool/storyboard,No,39,7,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,zoom.com,138.68.41.90,4,Yes,No
Joseph Davis,Yes,/tool/storyboard,Yes,169,7,Zendesk,Technology,$500M - $1B,West,Yes,Yes,Yes,No,/facebook.com,165.227.215.62,14,No,Yes
Stephen Goforth,No,/tool/build_query,No,39,4,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/quora,165.227.215.62,6,No,No
Delbert Tsan,No,/tool/storyboard,No,39,7,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/tripadvisor.com,198.199.120.102,12,No,Yes
James Lundstrom,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,No,No,No,No,hotels.com,165.227.215.62,6,Yes,No
Jamar Fabrizio,No,/tool/storyboard,No,39,7,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,Yes,hotels.com,138.68.41.90,5,No,No
Randolph Baker,No,/tool/storyboard,No,39,5,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/quora,165.227.215.62,10,No,Yes
Gina Zaleski,No,/tool/storyboard,No,169,5,Zendesk,Technology,$500M - $1B,West,No,No,Yes,Yes,/facebook.com,138.68.240.218,16,No,Yes
Virginia Frazer,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/google.com,162.243.108.129,7,No,Yes
Bernice Jackson,No,/tool/storyboard,Yes,169,13,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/slack.com,34.87.141.207,14,No,No
Gary Rosenau,Yes,/tool/storyboard,Yes,169,14,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/mail.google.com,162.243.108.141,10,No,Yes
Belinda Jenkins,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,Yes,No,No,No,zoom.com,134.209.44.228,11,Yes,No
Betty Brune,No,/tool/storyboard,No,1299,5,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,hotels.com,102.129.249.120,7,Yes,Yes
Lisa Morreale,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,No,Yes,No,No,/quora,198.199.120.102,4,No,Yes
Jonathan Dominquez,No,/tool/storyboard,No,39,3,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/slack.com,198.199.120.102,7,Yes,No
Robert Brower,Yes,/tool/storyboard,Yes,39,7,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,No,/mail.google.com,162.243.108.161,5,Yes,No
Jennifer Matthews,No,/tool/storyboard,No,39,1,Zendesk,Technology,$500M - $1B,West,No,No,No,Yes,/quora,162.243.107.120,12,No,No
Terry Gibbon,Yes,/tool/search,Yes,1299,11,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,/tripadvisor.com,162.243.108.141,7,No,Yes
Leo Dedeke,No,/tool/storyboard,No,169,3,Zendesk,Technology,$500M - $1B,West,No,No,No,Yes,/quora,138.68.41.90,8,No,Yes
Kevin Gurley,No,/tool/storyboard,No,39,1,Zendesk,Technology,$500M - $1B,West,Yes,Yes,Yes,No,/quora,67.205.132.241,15,Yes,No
Brian Stewart,No,/tool/storyboard,No,169,6,Zendesk,Technology,$500M - $1B,West,No,Yes,No,Yes,/google.com,142.93.8.33,7,Yes,No
Charles Oh,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,No,No,No,No,zoom.com,138.197.222.35,16,Yes,No
Elsie Scott,Yes,/tool/storyboard,Yes,39,8,Zendesk,Technology,$500M - $1B,West,Yes,No,No,No,/slack.com,198.199.120.102,6,No,Yes
Clifford Harris,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,Yes,/slack.com,162.243.107.120,13,No,No
Rene Pettner,Yes,/tool/storyboard,Yes,1299,11,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/google.com,174.138.54.49,14,Yes,Yes
Terri Pulse,No,/tool/storyboard,No,169,3,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,/tripadvisor.com,162.243.108.141,6,No,No
Michael Hrabal,No,/tool/storyboard,No,169,2,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/tripadvisor.com,192.200.200.99,5,No,Yes
Colleen Jackson,No,/tool/storyboard,No,169,7,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,/facebook.com,142.93.8.33,7,No,Yes
Susan Flemings,No,/tool/storyboard,Yes,169,16,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,No,/google.com,162.243.108.161,16,No,Yes
Jeffrey Spradlin,No,/tool/storyboard,No,1299,5,Zendesk,Technology,$500M - $1B,West,No,No,Yes,Yes,/facebook.com,162.243.108.161,12,Yes,No
Jeffrey Watson,No,/tool/storyboard,Yes,1299,15,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,hotels.com,134.209.44.228,10,No,No
David Deloatch,No,/home,Yes,169,5,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/tripadvisor.com,162.243.108.161,7,Yes,No
Margarita Thomas,No,/tool/storyboard,No,169,5,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/quora,159.203.166.41,16,No,Yes
Patrick Roland,No,/tool/storyboard,Yes,39,4,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,hotels.com,142.93.8.33,16,Yes,Yes
Michael Jack,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,No,No,No,Yes,/google.com,174.138.54.49,6,No,Yes
Matthew Mcgee,No,/tool/storyboard,No,39,5,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,Yes,/facebook.com,162.243.108.129,12,No,Yes
Karl Haskins,No,/tool/storyboard,Yes,1299,6,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,No,/google.com,142.93.8.33,4,No,No
Elaine Sharp,No,/login,No,39,0,Zendesk,Technology,$500M - $1B,West,Yes,No,No,No,zoom.com,72.35.40.34,8,No,No
Michael Krause,No,/tool/storyboard,No,169,3,Zendesk,Technology,$500M - $1B,West,Yes,Yes,Yes,Yes,/facebook.com,102.129.249.120,6,No,No
Elizabeth Towns,No,/tool/storyboard,Yes,39,9,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,hotels.com,162.243.108.141,12,No,Yes
Charles Hurd,Yes,/tool/storyboard,Yes,39,14,Zendesk,Technology,$500M - $1B,West,No,Yes,No,No,/google.com,198.199.120.102,8,Yes,Yes
Julia Haskins,No,/tool/storyboard,No,39,3,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/slack.com,162.243.107.120,8,No,Yes
Cecelia Valdez,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/quora,34.87.141.207,7,Yes,Yes
Jamie Betschart,No,/tool/storyboard,No,169,4,Zendesk,Technology,$500M - $1B,West,No,No,Yes,No,/google.com,34.87.141.207,15,No,No
Lester Adams,No,/tool/storyboard,No,39,3,Zendesk,Technology,$500M - $1B,West,Yes,No,Yes,Yes,/google.com,34.87.141.207,7,Yes,Yes
Andy Jones,Yes,/tool/storyboard,Yes,39,12,Zendesk,Technology,$500M - $1B,West,No,Yes,Yes,No,zoom.com,138.68.41.90,9,No,Yes
Amanda Schill,No,/tool/storyboard,No,39,3,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/slack.com,159.203.166.41,5,No,Yes
Joyce Barraza,No,/tool/build_query,No,169,1,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,/tripadvisor.com,162.243.108.161,8,Yes,No
Bethany Baker,No,/tool/storyboard,No,169,6,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,Yes,/slack.com,134.209.44.228,12,Yes,No
Matthew Limon,No,/tool/storyboard,No,169,6,Zendesk,Technology,$500M - $1B,West,Yes,No,No,Yes,/tripadvisor.com,142.93.8.33,13,No,No
Elizabeth Winstead,No,/tool/storyboard,Yes,39,11,Zendesk,Technology,$500M - $1B,West,No,Yes,No,No,/slack.com,165.227.215.62,6,Yes,Yes
Stephen Johnson,No,/tool/storyboard,No,39,4,Zendesk,Technology,$500M - $1B,West,Yes,Yes,No,No,/slack.com,72.35.40.34,10,Yes,Yes
Julie Keithley,No,/tool/search,No,39,1,Zoom Video Communications,Technology,$100M - $500M,West,No,Yes,No,No,hotels.com,191.96.42.80,6,No,No
Viola Garner,Yes,/tool/storyboard,Yes,1299,7,Zoom Video Communications,Technology,$100M - $500M,West,No,No,Yes,No,/slack.com,142.93.8.33,4,Yes,Yes
Barbara Swendsen,No,/tool/storyboard,No,169,6,Zoom Video Communications,Technology,$100M - $500M,West,Yes,Yes,Yes,No,/quora,174.138.54.49,15,Yes,Yes
Cornell Morse,No,/dashboard,No,39,2,Zoom Video Communications,Technology,$100M - $500M,West,Yes,No,Yes,Yes,/mail.google.com,162.243.108.129,9,No,No
Elizabeth Mitchell,No,/home,No,39,3,Zoom Video Communications,Technology,$100M - $500M,West,Yes,No,Yes,Yes,/mail.google.com,142.93.8.33,10,No,Yes
Kathleen Blackshear,No,/dashboard,No,1299,3,Zoom Video Communications,Technology,$100M - $500M,West,No,No,No,Yes,hotels.com,174.138.54.49,15,Yes,No
Ronald Stroud,No,/tool/storyboard,No,39,4,Zoom Video Communications,Technology,$100M - $500M,West,Yes,Yes,No,Yes,/mail.google.com,138.197.222.35,11,Yes,No
